Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2005,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.005966387
Kenya,KEN,2004,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.84960969
Kenya,KEN,2003,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.762465544
Kenya,KEN,2002,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.558274933
Kenya,KEN,2001,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.312956636
Kenya,KEN,2000,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.138712029
Kenya,KEN,1999,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.594806409
Kenya,KEN,1998,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.765614525
Kenya,KEN,1997,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.700135542
Kenya,KEN,1996,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.050674319
Kenya,KEN,1995,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.814238619
Kenya,KEN,1994,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.997614991
Kenya,KEN,1993,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.007372014
Kenya,KEN,1992,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.087478992
Kenya,KEN,1991,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.976774194
Kenya,KEN,1990,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.569543974
Kenya,KEN,1989,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.779661017
Kenya,KEN,1988,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.278713629
Kenya,KEN,1987,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.748405386
Kenya,KEN,1986,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.462555066
Kenya,KEN,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,6.128404669
Kenya,KEN,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.300509338
Kenya,KEN,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.271439811
Kenya,KEN,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.875
Kenya,KEN,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.651685393
Kenya,KEN,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.769230769
Kenya,KEN,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.873362445
Kenya,KEN,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.61707989
Kenya,KEN,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.335750544
Kenya,KEN,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.659506762
Kenya,KEN,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.43183493
Kenya,KEN,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.555555556
Kenya,KEN,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.770813845
Kenya,KEN,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.746212121
Kenya,KEN,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.870646766
Kenya,KEN,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.134363853
Kenya,KEN,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.693208431
Kenya,KEN,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.901170351
Kenya,KEN,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.884667571
Kenya,KEN,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.781420765
Kenya,KEN,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,5.943536404
Kenya,KEN,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.242542153
Kenya,KEN,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,3.979460847
Kenya,KEN,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.469273743
Kenya,KEN,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.122137405
Kenya,KEN,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,4.682779456
Kenya,KEN,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,3975.081177
Kenya,KEN,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2703.312744
Kenya,KEN,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,747.5720215
Kenya,KEN,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,501.9967041
Kenya,KEN,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,10.82287598
Kenya,KEN,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,347.8989258
Kenya,KEN,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,155.375
Kenya,KEN,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,164.255249
Kenya,KEN,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,115.8660889
Kenya,KEN,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,37.45501709
Kenya,KEN,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-96.08709717
Kenya,KEN,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-117.269043
Kenya,KEN,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-92.20874023
Kenya,KEN,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,6.778015137
Kenya,KEN,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,25.80554199
Kenya,KEN,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-15.2008667
Kenya,KEN,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,17.39819336
Kenya,KEN,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,93.7208252
Kenya,KEN,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-49.43774414
Kenya,KEN,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-84.56762695
Kenya,KEN,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-140.4579468
Kenya,KEN,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-167.8240356
Kenya,KEN,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-183.4242554
Kenya,KEN,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-207.4124756
Kenya,KEN,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-211.6041718
Kenya,KEN,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-235.6455078
Kenya,KEN,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-242.4723511
Kenya,KEN,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2851.063711
Kenya,KEN,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2684.701929
Kenya,KEN,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2401.618322
Kenya,KEN,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2497.739578
Kenya,KEN,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2395.186577
Kenya,KEN,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2289.440908
Kenya,KEN,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2166.168045
Kenya,KEN,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2159.159248
Kenya,KEN,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2251.751759
Kenya,KEN,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2162.813688
Kenya,KEN,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2001.046151
Kenya,KEN,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1888.064723
Kenya,KEN,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1656.22514
Kenya,KEN,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1597.016401
Kenya,KEN,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1420.082289
Kenya,KEN,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1181.88448
Kenya,KEN,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1130.363955
Kenya,KEN,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,875.0886804
Kenya,KEN,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,694.2690466
Kenya,KEN,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,591.6576355
Kenya,KEN,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-29.573
Kenya,KEN,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-29.573
Kenya,KEN,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-29.573
Kenya,KEN,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-30.096
Kenya,KEN,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,28.4565
Kenya,KEN,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,95.501
Kenya,KEN,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-42.065
Kenya,KEN,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,7.0905
Kenya,KEN,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-18.925
Kenya,KEN,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,85.3165
Kenya,KEN,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,9.21
Kenya,KEN,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,33.642
Kenya,KEN,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,151.61
Kenya,KEN,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,140.967
Kenya,KEN,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,1208.945
Kenya,KEN,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,38.889
Kenya,KEN,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,33.3335
Kenya,KEN,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,27.778
Kenya,KEN,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,22.222
Kenya,KEN,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,16.6665
Kenya,KEN,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,11.111
Kenya,KEN,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,5.5555
Kenya,KEN,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,78830
Kenya,KEN,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,76750
Kenya,KEN,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79550
Kenya,KEN,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,73990
Kenya,KEN,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,71370
Kenya,KEN,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,68440
Kenya,KEN,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,66430
Kenya,KEN,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67080
Kenya,KEN,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,64700
Kenya,KEN,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,63080
Kenya,KEN,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,62660
Kenya,KEN,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,61330
Kenya,KEN,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,44530
Kenya,KEN,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,44060
Kenya,KEN,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43690
Kenya,KEN,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,41070
Kenya,KEN,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40100
Kenya,KEN,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39200
Kenya,KEN,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39680
Kenya,KEN,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40730
Kenya,KEN,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38560
Kenya,KEN,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37110
Kenya,KEN,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37190
Kenya,KEN,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37650
Kenya,KEN,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37310
Kenya,KEN,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37050
Kenya,KEN,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37250
Kenya,KEN,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37250
Kenya,KEN,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38490
Kenya,KEN,1989,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38381.069
Kenya,KEN,1988,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,36807.31
Kenya,KEN,1987,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,34921.399
Kenya,KEN,1986,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,34675.608
Kenya,KEN,1985,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,33349.257
Kenya,KEN,1984,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,33170.182
Kenya,KEN,1983,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,31668.235
Kenya,KEN,1982,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29812.384
Kenya,KEN,1981,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28404.277
Kenya,KEN,1980,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28468.693
Kenya,KEN,1979,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29484.455
Kenya,KEN,1978,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27781.04
Kenya,KEN,1977,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,26147.382
Kenya,KEN,1976,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25292.084
Kenya,KEN,1975,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24663.136
Kenya,KEN,1974,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,24133.127
Kenya,KEN,1973,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,23833.311
Kenya,KEN,1972,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,23210.036
Kenya,KEN,1971,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,22376.806
Kenya,KEN,1970,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,21917.286
Kenya,KEN,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,39.43948827
Kenya,KEN,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,37.41575954
Kenya,KEN,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,35.26161806
Kenya,KEN,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,34.93441702
Kenya,KEN,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,36.80728147
Kenya,KEN,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,36.23517537
Kenya,KEN,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,28.43836676
Kenya,KEN,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,24.95562888
Kenya,KEN,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,19.51830215
Kenya,KEN,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.91356385
Kenya,KEN,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,12.43284887
Kenya,KEN,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,14.05281898
Kenya,KEN,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.73019644
Kenya,KEN,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,20.68395074
Kenya,KEN,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,71.00581499
Kenya,KEN,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.886694869
Kenya,KEN,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.626060938
Kenya,KEN,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,7.332102718
Kenya,KEN,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.970727671
Kenya,KEN,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,2.319351559
Kenya,KEN,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,0.176932381
Kenya,KEN,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-2.059603536
Kenya,KEN,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Kenya,KEN,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,40250
Kenya,KEN,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,38630
Kenya,KEN,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,40480
Kenya,KEN,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,37900
Kenya,KEN,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,37000
Kenya,KEN,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,36130
Kenya,KEN,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,36190
Kenya,KEN,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,35930
Kenya,KEN,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,34760
Kenya,KEN,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,34350
Kenya,KEN,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,35280
Kenya,KEN,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,34590
Kenya,KEN,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,23680
Kenya,KEN,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,23840
Kenya,KEN,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,24350
Kenya,KEN,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,23150
Kenya,KEN,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,22030
Kenya,KEN,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21280
Kenya,KEN,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21280
Kenya,KEN,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,22400
Kenya,KEN,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21090
Kenya,KEN,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,20530
Kenya,KEN,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,20290
Kenya,KEN,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21020
Kenya,KEN,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21050
Kenya,KEN,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,20930
Kenya,KEN,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,20960
Kenya,KEN,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21000
Kenya,KEN,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21660
Kenya,KEN,1989,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,19883.2
Kenya,KEN,1988,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,19137.8
Kenya,KEN,1987,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,18103.2
Kenya,KEN,1986,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17985.8
Kenya,KEN,1985,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17655.7
Kenya,KEN,1984,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17721.3
Kenya,KEN,1983,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,17169.4
Kenya,KEN,1982,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,15757.8
Kenya,KEN,1981,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,14610.7
